name,album,track_number,acousticness,danceability,energy,liveness,loudness,tempo,valence,popularity,duration,taylors_version,performed_live,not_first_release,low_instrumentalness,medium_instrumentalness,spoken_section,Midnights,Lover,reputation,Red (Taylor's Version),folklore,Speak Now (Taylor's Version),Fearless (Taylor's Version),Live From Clear Channel Stripped 2008,Speak Now,Fearless,1989,Taylor Swift,1989 (Taylor's Version),Red,evermore,Speak Now World Tour Live,reputation Stadium Tour Surprise Song Playlist
Sweet Nothing,Midnights,3.9317461882290177,-0.033419406440130285,0.14067278287461776,0.05769230769230771,-4.427393639740495,0.06799514320405685,0.7656528500720772,0.3904593639575972,0.64,0.19865678318827126,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mastermind,Midnights,4.122937206008276,-0.5640513123960371,0.6391437308868502,0.27283653846153844,-5.531140092050335,0.1337761588457967,0.4110182430177317,0.0978356890459364,0.65,0.20345695231731328,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Great War,Midnights,4.304719440836713,-1.3203011225086931,0.5045871559633027,0.7439903846153847,-5.631999452630883,0.49339332904792516,0.19820907393073478,0.6124116607773852,0.65,0.29654587908406055,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bigger Than The Whole Sky,Midnights,4.478181504542924,-0.17411382015411497,0.3623853211009174,0.12259615384615385,-4.3958663391846535,0.24576815941718455,0.10548142677583597,0.028599823321554762,0.64,0.2552961362696854,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paris,Midnights,4.6442230681944086,-1.6743526040186116,0.6850152905198775,0.4567307692307693,-3.844808343336771,0.3850439254338976,0.3044006220663111,0.4600265017667845,0.63,0.21330834149720734,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
High Infidelity,Midnights,4.80359725341891,-0.3079835871435444,0.4908256880733944,0.513221153846154,-5.496709348323131,0.4099707163774016,0.7668245503156488,0.8045494699646644,0.63,0.27978398295118856,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Glitch,Midnights,4.956941606873806,-0.9991347484801625,0.6636085626911316,0.40024038461538464,-4.591858210388278,0.44039711449182206,0.5165990867839313,0.39929328621908133,0.62,0.12369071281473389,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Would've, Could've, Should've",Midnights,5.104801190058976,-0.7531174993298833,0.36544342507645255,0.8641826923076923,-4.186744914777582,0.6720234268980787,0.6381363575034973,0.5483657243816256,0.65,0.3343092230068351,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dear Reader,Midnights,5.247646096965831,-0.6426341150472322,0.35474006116207946,0.32211538461538464,-4.303835908695964,0.2765516748803657,0.28052634195183956,0.13758833922261485,0.63,0.26792796159864696,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hits Different,Midnights,5.385884953041019,-1.5261588088700808,0.6559633027522936,0.7980769230769231,-1.7917653604528139,0.6721662738375832,0.26934193053592853,0.2226148409893993,0.77,0.28542979729053775,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Snow On The Beach (feat. More Lana Del Rey),Midnights,5.519875463087212,-0.21008012151889563,0.6437308868501529,0.34014423076923084,-4.661033879151223,0.35540318548675104,0.2964685664780111,0.30653710247349825,0.78,0.27689029074716914,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Karma (feat. Ice Spice),Midnights,5.649932756845103,-2.01478383752189,0.5688073394495412,0.5985576923076923,-0.6464487375479693,0.6704521105635313,0.1553745535111951,0.03975265017667845,0.69,0.22318993229175518,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lavender Haze,Midnights,0.0,-1.3169724868653363,0.7522935779816513,0.39182692307692313,-3.1550855723140105,0.3850439254338976,0.20551622272246325,0.06735865724381626,0.65,0.2248925483178645,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Maroon,Midnights,0.7829994753508476,-2.0396575259992393,0.6345565749235474,0.3125,-5.056731105210085,0.5435326048139418,0.28360116743951547,0.0008833922261484046,0.65,0.2548582128572049,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anti-Hero,Midnights,1.335679380127453,-1.5922517638541458,0.6039755351681957,0.6201923076923077,-3.489501788857555,0.6662381258481537,0.20491261956668397,0.5318021201413428,0.66,0.22167418875631642,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Snow On The Beach (feat. Lana Del Rey),Midnights,1.7774125794343936,-0.29657429743590463,0.636085626911315,0.2463942307692308,-4.3958663391846535,0.17748732233411896,0.29761186186719313,0.12875441696113074,0.65,0.3263114579263195,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"You're On Your Own, Kid",Midnights,2.1515327684960113,-0.7893506995906509,0.6896024464831804,0.3149038461538462,-4.10284769648766,0.4001857010213556,0.36888674274433497,0.37389575971731454,0.66,0.20943498441785446,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Midnight Rain,Midnights,2.479318719827706,-0.32853331988563444,0.6009174311926605,0.3112980769230769,-4.427393639740495,0.2991929147918006,0.5103571200318134,0.2126766784452297,0.65,0.17277022422811283,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Question...?,Midnights,2.772997332782901,-1.2466803198479581,0.7767584097859327,0.46153846153846156,-1.7847815504828048,0.5094636097421613,0.29038282642503604,0.08237632508833923,0.62,0.24029725939223032,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vigilante Shit,Midnights,3.0403220100313733,-1.4768390137906227,0.9587155963302751,0.19350961538461542,-4.24451685105455,0.34111849153631885,0.08449734059550776,0.13537985865724383,0.65,0.15393007948687457,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bejeweled,Midnights,3.2865561462399002,-1.9845440646364458,0.6987767584097858,0.5192307692307693,-5.344732417130482,0.48425112491964856,0.6810489912726083,0.41364840989399293,0.66,0.20935759278030402,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Labyrinth,Midnights,3.515456451645638,-0.2278594324236564,0.3730886850152905,0.23437500000000003,-4.158418802471136,0.03399757160202849,0.29783910070231,0.11439929328621906,0.62,0.3109048592510378,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Karma,Midnights,3.7298094704994864,-1.9256547390649479,0.6207951070336392,0.6057692307692308,-0.6112426295243703,0.6325262481251339,0.15570831055027307,0.07575088339222615,0.71,0.22953038376814225,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sweet Nothing,Midnights,3.9317461882290177,-0.033419406440130285,0.1391437308868502,0.051682692307692325,-4.427393639740495,0.07392329119348619,0.7715468573579225,0.3959805653710248,0.63,0.19865678318827126,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mastermind,Midnights,4.122937206008276,-0.5236494325359341,0.6391437308868502,0.28125,-5.4675447091628895,0.13091922005571033,0.4107128908330433,0.10225265017667845,0.7,0.20345695231731328,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Great War,Midnights,4.304719440836713,-1.2684627556847259,0.5045871559633027,0.748798076923077,-5.678632007631389,0.4944646810942076,0.19825878242591663,0.5704505300353357,0.72,0.29654587908406055,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bigger Than The Whole Sky,Midnights,4.478181504542924,-0.1867590797613433,0.2737003058103975,0.140625,-4.427393639740495,0.252196271694879,0.6931707628833768,0.03378975265017668,0.7,0.2552961362696854,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paris,Midnights,4.6442230681944086,-1.6949799120756972,0.6987767584097858,0.46995192307692313,-3.8206706348555906,0.3830440682808371,0.3042870026487527,0.3396643109540636,0.68,0.21330834149720734,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
High Infidelity,Midnights,4.80359725341891,-0.3118104209829712,0.6162079510703364,0.4939903846153847,-5.4627146876890205,0.4093279051496322,0.140355486752686,0.7924028268551238,0.68,0.27978398295118856,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Glitch,Midnights,4.956941606873806,-0.9018091174366661,0.6605504587155964,0.41826923076923084,-4.591858210388278,0.440825655310335,0.516734009842282,0.3418727915194346,0.66,0.12369071281473389,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Would've, Could've, Should've",Midnights,5.104801190058976,-0.7625347848232015,0.36697247706422015,0.8677884615384616,-3.6154313276072743,0.6715234626098137,0.638271280561848,0.5660335689045938,0.71,0.3343092230068351,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dear Reader,Midnights,5.247646096965831,-0.6701017739568783,0.4877675840978594,0.3245192307692308,-4.364770582581118,0.27298050139275776,0.2815631191370605,0.13427561837455831,0.68,0.26792796159864696,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lavender Haze,Midnights,0.0,-1.1531405669541706,0.7492354740061161,0.3822115384615385,-3.3904789022406736,0.3871866295264624,0.20513985840180088,0.06647526501766785,0.8,0.2248925483178645,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Maroon,Midnights,0.7829994753508476,-2.056773132783795,0.6024464831804281,0.33653846153846156,-4.920217026336219,0.5439611456324548,0.28389231719700897,0.0,0.76,0.2548582128572049,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anti-Hero,Midnights,1.335679380127453,-1.6061397792750254,0.6024464831804281,0.6310096153846154,-3.7040798898058407,0.6670237840154275,0.20530318631454111,0.54726148409894,0.89,0.22167418875631642,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Snow On The Beach (feat. Lana Del Rey),Midnights,1.7774125794343936,-0.3547183148941131,0.6422018348623854,0.2415865384615385,-4.364770582581118,0.17348760802799804,0.29725680118732284,0.17181978798586575,0.73,0.3263114579263195,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"You're On Your Own, Kid",Midnights,2.1515327684960113,-0.8188494731358934,0.6926605504587156,0.3341346153846154,-4.130455561765091,0.40147132347689457,0.36886543910354275,0.37831272084805656,0.82,0.20943498441785446,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Midnight Rain,Midnights,2.479318719827706,-0.3547183148941131,0.6116207951070336,0.29447115384615385,-4.427393639740495,0.2979787158060139,0.5096398974584757,0.2126766784452297,0.81,0.17277022422811283,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Question...?,Midnights,2.772997332782901,-1.3303619142739973,0.7767584097859327,0.46153846153846156,-1.7917653604528139,0.5104635383186915,0.29005617059955546,0.07575088339222615,0.71,0.24029725939223032,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vigilante Shit,Midnights,3.0403220100313733,-1.4264677339319478,0.8486238532110092,0.19110576923076927,-4.24451685105455,0.343832583386901,0.08343215855589725,0.13869257950530034,0.77,0.15393007948687457,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bejeweled,Midnights,3.2865561462399002,-2.0188656801979517,0.6926605504587156,0.530048076923077,-5.453080771558873,0.47996571673451904,0.6810205864182187,0.43683745583038874,0.81,0.20935759278030402,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Labyrinth,Midnights,3.515456451645638,-0.23504250141986044,0.24923547400611626,0.22596153846153846,-4.215441615616074,0.03071209199342902,0.2976615703623749,0.09341872791519434,0.73,0.3109048592510378,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Karma,Midnights,3.7298094704994864,-1.929955988044253,0.6100917431192661,0.6033653846153847,-0.9120552707165284,0.629883579744304,0.1556799056958834,0.06570229681978798,0.85,0.22953038376814225,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sweet Nothing,Midnights,3.9317461882290177,-0.03650002997085615,0.14373088685015295,0.045673076923076934,-4.427393639740495,0.0707806585243911,0.7708935457069612,0.3893551236749117,0.73,0.19865678318827126,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mastermind,Midnights,4.122937206008276,-0.5514677017208136,0.6406727828746178,0.28725961538461536,-5.704884849612367,0.1318477251624884,0.41094012966816024,0.09562720848056537,0.74,0.20345695231731328,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
State Of Grace (Taylor's Version),Red (Taylor's Version),0.0,-3.5131279839013874,0.5366972477064219,0.7151442307692307,-4.459362304489769,0.7568030854938933,0.4392881743489962,0.32089222614840995,0.68,0.4004734103096988,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Red (Taylor's Version),Red (Taylor's Version),0.7829994753508476,-3.3187820444226226,0.41743119266055045,0.7920673076923078,-6.1374278279247685,0.7858010142132704,0.40441411437214614,0.4092314487632509,0.77,0.2639621120744168,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Treacherous (Taylor's Version),Red (Taylor's Version),1.335679380127453,-2.295068596894392,0.6146788990825688,0.5709134615384616,-3.9958273541343408,0.6716663095493179,0.29744853395445275,0.28886925795053003,0.68,0.30101005525007885,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
